,Latitude,Longitude,Magnitude,Root Mean Square,Status
9407,-19.589,-175.848,6.0,0.9,Reviewed
9408,-5.428,146.785,5.6,0.9,Reviewed
9409,25.17,94.652,5.6,1.0,Reviewed
9410,-20.857,-69.028,6.199999999999999,1.1,Reviewed
9411,-19.306,169.002,6.899999999999999,1.3,Reviewed
9412,-58.685,148.75,5.6,1.0,Reviewed
9413,-32.012,-71.545,5.5,1.0,Reviewed
9414,-15.737,-173.001,6.0,1.1,Reviewed
9415,-20.791,-178.703,5.5,0.8,Reviewed
9416,49.488,159.185,6.800000000000001,1.0,Reviewed
9417,-39.533,-75.002,5.800000000000001,1.0,Reviewed
9418,-52.919,140.099,5.9,,Automatic
9419,24.472,92.505,5.5,1.2,Reviewed
9420,13.29,39.98,5.5,1.4,Reviewed
9421,-18.172,-178.393,5.699999999999999,0.9,Reviewed
9422,29.987,99.195,6.399999999999999,1.2,Reviewed
9423,-13.723,171.926,5.6,1.2,Reviewed
9424,26.533,126.388,5.5,1.0,Reviewed
9425,1.012,120.061,5.6,1.1,Reviewed
9426,4.63,-32.664,5.699999999999999,1.1,Reviewed
9427,-21.039,-178.942,6.300000000000001,1.2,Reviewed
9428,-23.834,179.944,6.100000000000001,0.9,Reviewed
9429,-31.31,-177.815,5.800000000000001,1.1,Reviewed
9430,17.858,-105.228,5.800000000000001,1.2,Reviewed
9431,2.968,126.4,5.5,1.2,Reviewed
9432,-9.259,-79.033,5.6,1.0,Reviewed
9433,-45.712,-75.56,5.5,1.6,Reviewed
9434,57.166,121.976,6.399999999999999,0.9,Reviewed
9435,-35.576,-102.935,5.5,1.2,Reviewed
9436,66.96,-156.289,5.5,0.9,Reviewed
9437,-17.398,167.826,5.800000000000001,1.2,Reviewed
9438,30.048,99.419,6.100000000000001,1.0,Reviewed
9439,-17.42,167.776,5.6,1.3,Reviewed
9440,-5.108,143.501,5.800000000000001,0.9,Reviewed
9441,16.773,-99.328,6.899999999999999,1.2,Reviewed
9442,35.842,140.361,5.5,0.9,Reviewed
9443,30.601,140.589,6.300000000000001,1.0,Reviewed
9444,37.027,28.18,5.5,1.2,Reviewed
9445,17.83,-105.174,5.6,1.2,Reviewed
9446,37.004,28.139,5.6,1.0,Reviewed
9447,-4.354,101.413,6.0,1.0,Reviewed
9448,-4.294,101.363,5.699999999999999,1.1,Reviewed
9449,-59.515,-29.397,6.0,1.4,Reviewed
9450,-4.21,101.37,6.100000000000001,1.0,Reviewed
9451,10.96,-68.325,6.0,1.0,Reviewed
9452,-17.912,-178.665,6.0,1.0,Reviewed
9453,-4.2,101.366,5.699999999999999,1.0,Reviewed
9454,45.06,-28.141,5.5,1.1,Reviewed
9455,16.747,-99.343,5.5,1.0,Reviewed
9456,44.968,-28.025,5.5,1.0,Reviewed
9457,30.091,99.475,6.199999999999999,1.0,Reviewed
9458,30.053,99.499,5.800000000000001,1.0,Reviewed
9459,11.038,-68.27,5.5,1.0,Reviewed
9460,-21.963,-179.305,5.699999999999999,0.9,Reviewed
9461,-8.281,-71.381,7.100000000000001,1.0,Reviewed
9462,23.553,99.526,5.6,1.1,Reviewed
9463,-18.891,-178.845,5.6,1.1,Reviewed
9464,-23.427,-179.953,6.300000000000001,1.1,Reviewed
9465,-52.991,159.386,5.5,1.5,Reviewed
9466,-21.853,-139.006,5.6,1.3,Reviewed
9467,50.103,105.36,5.699999999999999,1.1,Reviewed
9468,-30.523,-178.414,7.0,1.1,Reviewed
9469,-2.922,127.669,5.6,1.4,Reviewed
9470,-13.733,66.248,6.0,1.3,Reviewed
9471,52.671,-35.037,5.699999999999999,1.5,Reviewed
9472,-16.643,-173.872,5.5,0.9,Reviewed
9473,-9.803,159.531,6.100000000000001,1.0,Reviewed
9474,43.555,-127.632,5.6,1.2,Reviewed
9475,-56.329,-139.125,5.9,1.1,Reviewed
9476,57.086,122.018,6.0,1.1,Reviewed
9477,-62.104,154.634,5.699999999999999,1.3,Reviewed
9478,17.852,147.009,5.6,1.1,Reviewed
9479,54.305,-165.574,6.300000000000001,1.0,Reviewed
9480,-20.009,169.268,5.5,1.3,Reviewed
9481,-30.508,-178.27,6.300000000000001,1.3,Reviewed
9482,2.545,126.537,5.6,1.3,Reviewed
9483,-17.952,-178.593,5.9,0.8,Reviewed
9484,-52.341,160.568,8.2,1.3,Reviewed
9485,-51.367,161.451,5.6,1.0,Reviewed
9486,-52.087,161.1,5.5,1.3,Reviewed
9487,-51.886,160.563,6.0,1.0,Reviewed
9488,-51.408,158.679,5.5,0.9,Reviewed
9489,-52.503,160.584,5.699999999999999,0.9,Reviewed
9490,-3.748,123.256,5.800000000000001,1.0,Reviewed
9491,56.177,164.264,6.300000000000001,1.1,Reviewed
9492,-51.783,161.425,5.6,1.2,Reviewed
9493,56.173,164.185,5.9,1.0,Reviewed
9494,-52.272,159.833,6.0,1.0,Reviewed
9495,-5.85,148.3,5.9,1.0,Reviewed
9496,-52.071,159.931,5.800000000000001,1.1,Reviewed
9497,-7.332,128.539,5.5,0.8,Reviewed
9498,-52.583,160.106,5.699999999999999,1.1,Reviewed
9499,-4.406,-105.27,5.6,1.4,Reviewed
9500,-55.279,-133.192,6.100000000000001,1.3,Reviewed
9501,30.167,50.921,6.0,1.0,Reviewed
9502,-25.053,130.781,5.800000000000001,0.9,Reviewed
9503,-16.714,-173.278,5.800000000000001,1.0,Reviewed
9504,-6.515,147.799,5.9,1.1,Reviewed
9505,-10.204,161.395,5.699999999999999,1.0,Reviewed
9506,-23.897,-70.337,5.6,1.1,Reviewed
9507,17.401,-94.645,5.9,1.0,Reviewed
9508,-45.383,167.086,6.399999999999999,1.2,Reviewed
9509,-6.826,156.216,5.5,0.9,Reviewed
9510,-19.531,-173.736,5.800000000000001,1.1,Reviewed
9511,71.432,-4.371,5.6,1.3,Reviewed
9512,-7.865,117.517,5.699999999999999,1.0,Reviewed
9513,-22.252,-138.734,5.5,0.9,Reviewed
9514,35.107,-35.008,6.199999999999999,1.0,Reviewed
9515,21.861,89.763,5.800000000000001,0.9,Reviewed
9516,-15.283,167.572,5.5,1.2,Reviewed
9517,-30.169,-178.918,5.6,1.4,Reviewed
9518,-3.67,140.139,5.6,1.0,Reviewed
9519,-43.342,38.969,5.5,1.3,Reviewed
9520,12.875,143.351,5.699999999999999,1.1,Reviewed
9521,34.289,26.055,5.5,1.2,Reviewed
9522,6.824,-82.309,5.5,1.2,Reviewed
9523,57.755,-153.992,5.800000000000001,,Reviewed
9524,20.672,102.446,5.6,1.2,Reviewed
9525,31.807,137.982,6.399999999999999,0.9,Reviewed
9526,-40.494,-74.674,5.6,1.2,Reviewed
9527,-1.437,-24.169,5.5,1.1,Reviewed
9528,17.761,-68.811,5.699999999999999,0.9,Reviewed
9529,-22.113,-67.559,5.699999999999999,1.1,Reviewed
9530,-21.785,-176.493,5.699999999999999,1.0,Reviewed
9531,-28.336,-66.312,5.5,1.0,Reviewed
9532,1.134,-79.616,6.300000000000001,1.0,Reviewed
9533,19.36,-155.08,6.399999999999999,,Automatic
9534,19.362,-155.083,6.5,,Reviewed
9535,39.112,-28.242,5.9,1.1,Reviewed
9536,-63.723,-156.105,5.800000000000001,1.3,Reviewed
9537,-57.788,-147.449,5.800000000000001,1.2,Reviewed
9538,-6.223,148.814,5.5,1.0,Reviewed
9539,-7.604,127.342,5.6,0.8,Reviewed
9540,-53.187,160.168,6.399999999999999,1.4,Reviewed
9541,51.617,-175.208,6.100000000000001,0.9,Reviewed
9542,-16.632,-177.365,5.9,1.1,Reviewed
9543,-36.86,-97.63,5.800000000000001,,Automatic
9544,-36.265,-99.25,5.800000000000001,1.5,Reviewed
9545,-4.823,128.973,5.699999999999999,1.1,Reviewed
9546,49.888,78.802,5.6,0.9,Reviewed
9547,52.841,159.859,5.5,0.9,Reviewed
9548,1.162,121.476,5.800000000000001,1.1,Reviewed
9549,-1.577,-15.548,5.699999999999999,1.1,Reviewed
9550,46.05,151.316,5.5,0.7,Reviewed
9551,-8.129,68.355,5.800000000000001,1.3,Reviewed
9552,-1.472,-15.546,5.800000000000001,1.1,Reviewed
9553,-8.081,125.129,6.699999999999999,1.2,Reviewed
9554,22.809,94.56,5.6,0.9,Reviewed
9555,5.048,95.635,5.6,0.9,Reviewed
9556,30.029,99.455,5.6,1.0,Reviewed
9557,2.299,128.142,6.5,1.1,Reviewed
9558,-54.412,-132.68,5.6,1.2,Reviewed
9559,36.085,71.069,6.0,1.0,Reviewed
9560,-18.874,176.789,6.0,1.3,Reviewed
9561,-18.823,176.674,5.800000000000001,1.2,Reviewed
9562,-18.88,176.811,5.9,1.1,Reviewed
9563,-7.191,122.715,5.800000000000001,0.9,Reviewed
9564,-52.602,12.927,5.9,1.3,Reviewed
9565,-8.048,121.384,6.800000000000001,1.3,Reviewed
9566,-4.511,139.022,6.300000000000001,1.3,Reviewed
9567,-11.618,164.686,5.9,1.0,Reviewed
9568,-3.66,150.695,5.699999999999999,1.4,Reviewed
9569,-2.686,127.312,5.699999999999999,1.1,Reviewed
9570,1.009,126.1,5.5,1.2,Reviewed
9571,-59.994,-26.68,5.800000000000001,1.0,Reviewed
9572,23.043,121.965,6.600000000000001,1.3,Reviewed
9573,-22.531,179.129,6.0,1.0,Reviewed
9574,1.883,128.251,5.800000000000001,1.1,Reviewed
9575,42.797,145.117,5.6,0.9,Reviewed
9576,-5.417,152.022,5.699999999999999,0.9,Reviewed
9577,-4.44,-104.876,5.699999999999999,1.2,Reviewed
9578,-40.121,174.33,5.6,1.1,Reviewed
9579,5.898,124.424,6.100000000000001,1.3,Reviewed
9580,-61.895,154.623,5.800000000000001,1.2,Reviewed
9581,5.977,124.379,5.699999999999999,1.1,Reviewed
9582,0.8,126.817,6.100000000000001,1.3,Reviewed
9583,8.682,125.718,5.9,1.1,Reviewed
9584,-7.259,-12.7,5.6,1.2,Reviewed
9585,-20.502,-173.929,5.5,1.3,Reviewed
9586,-19.016,176.652,6.300000000000001,1.1,Reviewed
9587,-18.957,176.674,5.5,1.0,Reviewed
9588,-38.307,-93.822,5.6,1.1,Reviewed
9589,-17.701,167.187,5.6,1.1,Reviewed
9590,-55.053,-27.846,5.6,1.2,Reviewed
9591,-6.507,130.028,5.5,0.9,Reviewed
9592,11.766,41.942,6.5,1.0,Reviewed
9593,11.919,41.963,5.6,1.2,Reviewed
9594,11.884,41.812,6.100000000000001,1.0,Reviewed
9595,11.88,41.88,6.100000000000001,1.3,Reviewed
9596,37.278,21.203,5.800000000000001,1.4,Reviewed
9597,11.985,41.87,5.699999999999999,1.0,Reviewed
9598,11.904,41.824,6.100000000000001,1.0,Reviewed
9599,11.874,41.87,6.399999999999999,1.0,Reviewed
9600,11.942,41.769,6.100000000000001,1.1,Reviewed
9601,11.821,41.732,5.800000000000001,1.2,Reviewed
9602,-4.104,154.459,6.600000000000001,0.9,Reviewed
9603,24.094,122.478,6.300000000000001,1.2,Reviewed
9604,52.517,-168.095,5.5,1.1,Reviewed
9605,34.921,26.24,5.6,1.2,Reviewed
9606,18.039,-105.667,6.5,1.2,Reviewed
9607,54.597,162.793,5.5,1.0,Reviewed
9608,55.609,161.358,5.6,1.0,Reviewed
9609,-0.174,-17.801,5.5,0.9,Reviewed
9610,-4.242,152.942,5.9,1.0,Reviewed
9611,25.54,125.263,5.5,1.1,Reviewed
9612,-4.219,136.667,6.399999999999999,1.0,Reviewed
9613,-33.15,-177.64,5.5,,Automatic
9614,-33.329,-178.805,5.5,1.1,Reviewed
9615,55.543,-156.835,7.100000000000001,1.2,Reviewed
9616,4.26,127.408,5.699999999999999,1.2,Reviewed
9617,14.218,-93.755,5.6,1.1,Reviewed
9618,29.459,128.56,5.6,1.2,Reviewed
9619,-52.81,140.316,5.699999999999999,1.1,Reviewed
9620,-36.087,-103.171,6.0,1.5,Reviewed
9621,-1.322,67.6,5.6,1.3,Reviewed
9622,0.976,126.106,6.0,1.2,Reviewed
9623,-30.197,-177.96,5.9,1.1,Reviewed
9624,-52.766,9.851,5.800000000000001,1.2,Reviewed
9625,2.435,-79.761,5.9,0.9,Reviewed
9626,51.31,-175.805,5.5,1.1,Reviewed
9627,-9.017,110.503,5.6,1.3,Reviewed
9628,-9.011,110.521,5.5,1.3,Reviewed
9629,-19.009,-174.921,5.800000000000001,1.0,Reviewed
9630,-35.577,-17.063,6.399999999999999,1.3,Reviewed
9631,-26.141,-70.746,5.5,1.3,Reviewed
9632,1.644,127.322,6.199999999999999,1.2,Reviewed
9633,-19.329,-175.8,5.5,1.0,Reviewed
9634,51.574,-173.367,5.699999999999999,0.9,Reviewed
9635,53.232,159.719,5.5,0.9,Reviewed
9636,40.337,51.534,6.5,1.0,Reviewed
9637,-32.561,-14.251,5.9,1.2,Reviewed
9638,16.497,-93.671,6.100000000000001,1.3,Reviewed
9639,40.203,51.749,6.199999999999999,1.0,Reviewed
9640,-61.435,153.988,5.9,1.2,Reviewed
9641,-5.527,153.62,5.800000000000001,1.1,Reviewed
9642,51.184,178.821,6.199999999999999,1.1,Reviewed
9643,31.583,102.433,6.100000000000001,1.1,Reviewed
9644,22.621,121.971,5.5,1.0,Reviewed
9645,-20.355,169.277,6.5,1.0,Reviewed
9646,20.329,98.822,5.800000000000001,1.2,Reviewed
9647,-6.173,149.815,5.699999999999999,1.2,Reviewed
9648,20.236,98.848,5.800000000000001,1.2,Reviewed
9649,80.638,121.761,5.5,1.0,Reviewed
9650,80.69,121.81,5.5,,Automatic
9651,-20.095,169.023,6.100000000000001,1.1,Reviewed
9652,51.314,-179.028,6.800000000000001,1.0,Reviewed
9653,51.188,-179.234,6.199999999999999,1.0,Reviewed
9654,51.137,-179.221,6.100000000000001,0.9,Reviewed
9655,51.115,-179.241,5.6,0.9,Reviewed
9656,51.076,-179.306,5.699999999999999,0.9,Reviewed
9657,-4.293,-77.563,5.5,1.4,Reviewed
9658,51.78,171.869,5.800000000000001,0.8,Reviewed
9659,-17.609,122.404,5.5,1.2,Reviewed
9660,-32.766,-179.009,5.6,1.3,Reviewed
9661,-9.405,156.311,5.6,1.3,Reviewed
9662,-60.32,150.091,6.0,1.1,Reviewed
9663,-4.035,152.407,6.300000000000001,1.2,Reviewed
9664,37.0361667,-121.8798333,6.899999999999999,0.08,Reviewed
9665,14.583,-44.928,5.5,1.0,Reviewed
9666,-10.155,161.063,6.100000000000001,1.1,Reviewed
9667,-10.183,161.113,5.699999999999999,0.9,Reviewed
9668,14.603,-45.068,5.6,1.0,Reviewed
9669,39.985,113.99,5.6,1.2,Reviewed
9670,2.086,126.579,5.6,1.2,Reviewed
9671,49.937,78.972,6.0,0.9,Reviewed
9672,0.573,121.435,5.5,1.1,Reviewed
9673,-5.272,68.542,5.6,0.9,Reviewed
9674,-7.358,128.598,5.6,1.0,Reviewed
9675,-25.645,179.809,6.100000000000001,1.0,Reviewed
9676,11.909,-86.277,5.5,1.1,Reviewed
9677,39.812,143.539,6.199999999999999,0.9,Reviewed
9678,-4.651,152.828,5.6,1.1,Reviewed
9679,39.823,143.692,6.399999999999999,1.0,Reviewed
9680,-11.022,162.35,6.899999999999999,1.1,Reviewed
9681,39.59,143.458,5.9,1.0,Reviewed
9682,39.571,143.333,6.899999999999999,1.0,Reviewed
9683,39.5,143.408,5.5,1.1,Reviewed
9684,39.531,143.412,5.5,0.9,Reviewed
9685,36.788,2.448,6.0,1.2,Reviewed
9686,36.745,2.443,5.6,1.1,Reviewed
9687,-21.104,-178.684,5.800000000000001,0.9,Reviewed
9688,-9.219,111.962,5.6,1.3,Reviewed
9689,-9.306,112.05,5.6,1.3,Reviewed
9690,-20.995,-67.954,6.100000000000001,0.9,Reviewed
9691,2.492,128.14,5.6,1.1,Reviewed
9692,-11.009,162.208,5.5,0.8,Reviewed
9693,-10.949,162.13,5.5,0.9,Reviewed
9694,39.837,142.76,7.399999999999999,1.1,Reviewed
9695,39.637,143.137,6.0,1.0,Reviewed
9696,39.179,142.997,5.5,0.9,Reviewed
9697,39.638,143.7,5.5,0.9,Reviewed
9698,40.018,143.252,5.5,1.0,Reviewed
9699,-1.285,148.713,6.0,1.0,Reviewed
9700,72.255,0.63,5.5,1.2,Reviewed
9701,39.118,143.354,5.9,1.1,Reviewed
9702,39.097,143.574,5.5,0.9,Reviewed
9703,-49.684,-115.159,5.9,1.2,Reviewed
9704,40.101,142.318,5.5,1.0,Reviewed
9705,25.742,125.583,5.5,1.2,Reviewed
9706,-11.315,162.435,6.100000000000001,1.2,Reviewed
9707,-61.447,154.31,5.6,1.2,Reviewed
9708,-22.772,-65.936,5.6,1.1,Reviewed
9709,-9.124,124.743,5.800000000000001,1.4,Reviewed
9710,-0.584,-19.985,5.5,0.9,Reviewed
9711,-52.204,160.031,5.699999999999999,1.5,Reviewed
9712,-17.76,-178.99,6.199999999999999,1.0,Reviewed
9713,80.588,122.132,5.800000000000001,1.0,Reviewed
9714,-17.385,167.931,5.800000000000001,1.4,Reviewed
9715,-6.575,154.107,6.100000000000001,1.5,Reviewed
9716,29.892,57.718,5.9,1.1,Reviewed
9717,44.635,148.202,5.5,0.8,Reviewed
9718,-28.975,-177.529,5.9,1.0,Reviewed
9719,-50.053,162.592,6.300000000000001,1.3,Reviewed
9720,-0.64,-19.79,5.699999999999999,0.9,Reviewed
9721,-22.314,-174.826,5.5,1.2,Reviewed
9722,0.989,126.007,5.800000000000001,1.1,Reviewed
9723,-63.342,170.701,5.5,1.3,Reviewed
9724,-63.211,170.551,5.6,0.9,Reviewed
9725,12.651,48.311,5.5,1.1,Reviewed
9726,-2.179,138.862,6.100000000000001,1.0,Reviewed
9727,23.721,114.58,5.6,1.5,Reviewed
9728,25.892,-110.076,5.6,1.3,Reviewed
9729,-22.276,-138.836,5.6,1.0,Reviewed
9730,-15.808,-73.242,6.300000000000001,1.1,Reviewed
9731,-25.374,179.629,6.100000000000001,1.0,Reviewed
9732,-38.881,178.231,5.6,1.0,Reviewed
9733,51.631,-178.102,5.6,0.9,Reviewed
9734,-14.457,167.271,5.5,0.9,Reviewed
9735,39.536,143.089,5.6,1.2,Reviewed
9736,-7.631,-74.459,6.600000000000001,1.1,Reviewed
9737,-57.655,148.211,6.0,1.1,Reviewed
9738,-15.471,-173.156,5.800000000000001,1.2,Reviewed
9739,-6.192,130.455,5.6,1.1,Reviewed
9740,25.917,58.971,6.0,1.2,Reviewed
9741,-6.436,146.383,7.100000000000001,0.9,Reviewed
9742,21.184,93.746,5.5,0.9,Reviewed
9743,19.199,-104.44,5.5,1.0,Reviewed
9744,10.094,126.495,6.199999999999999,1.1,Reviewed
9745,36.552,140.917,5.6,0.9,Reviewed
9746,0.141,123.34,6.699999999999999,1.1,Reviewed
9747,-18.69,168.989,5.9,1.0,Reviewed
9748,-4.684,130.827,6.100000000000001,1.2,Reviewed
9749,-10.445,161.275,6.0,1.0,Reviewed
9750,-11.329,162.313,5.6,1.1,Reviewed
9751,8.337,126.729,7.600000000000001,1.4,Reviewed
9752,8.397,126.485,6.0,1.0,Reviewed
9753,7.866,126.877,5.699999999999999,1.2,Reviewed
9754,8.026,126.951,5.6,1.2,Reviewed
9755,8.396,126.848,5.5,1.2,Reviewed
9756,-3.61,131.18,5.5,1.1,Reviewed
9757,7.976,126.873,5.5,1.4,Reviewed
9758,7.777,126.806,5.5,1.2,Reviewed
9759,8.135,126.889,5.6,1.3,Reviewed
9760,40.011,143.291,5.699999999999999,1.0,Reviewed
9761,-8.486,92.233,5.9,1.0,Reviewed
9762,8.297,126.671,5.6,1.1,Reviewed
9763,8.547,126.794,5.9,1.2,Reviewed
9764,0.939,-28.976,5.800000000000001,1.0,Reviewed
9765,7.945,126.847,5.5,1.3,Reviewed
9766,7.985,126.92,5.5,1.2,Reviewed
9767,8.094,126.828,6.5,1.2,Reviewed
9768,-35.067,-179.642,5.9,1.0,Reviewed
9769,8.192,126.852,5.800000000000001,1.2,Reviewed
9770,-34.828,-179.526,5.5,1.2,Reviewed
9771,-58.775,-25.485,5.5,1.0,Reviewed
9772,3.251,96.404,5.6,1.0,Reviewed
9773,45.364,150.108,6.0,1.0,Reviewed
9774,62.421,-155.62,5.5,,Reviewed
9775,17.401,145.788,6.300000000000001,1.2,Reviewed
9776,60.08,-73.445,6.0,0.8,Reviewed
9777,1.679,127.2,5.6,1.0,Reviewed
9778,-41.714,-83.954,5.9,1.0,Reviewed
9779,-16.177,167.967,5.800000000000001,1.0,Reviewed
9780,-26.209,-70.507,5.5,1.2,Reviewed
9781,-3.406,145.966,6.699999999999999,1.3,Reviewed
9782,8.344,127.441,5.6,1.1,Reviewed
9783,13.408,144.439,5.800000000000001,1.0,Reviewed
9784,-15.397,-172.85,6.5,1.2,Reviewed
9785,-8.8,106.442,5.800000000000001,1.3,Reviewed
9786,-19.258,-69.529,5.5,1.2,Reviewed
9787,18.863,-106.795,6.0,1.3,Reviewed
9788,-10.681,92.987,6.0,1.1,Reviewed
9789,-15.947,-74.245,5.5,1.0,Reviewed
9790,52.038,-169.446,6.0,1.2,Reviewed
9791,28.225,88.163,5.5,1.0,Reviewed
9792,51.963,-169.383,5.800000000000001,1.1,Reviewed
9793,11.591,95.017,5.699999999999999,1.1,Reviewed
9794,24.753,95.241,6.300000000000001,1.1,Reviewed
9795,39.646,143.288,5.699999999999999,1.1,Reviewed
9796,39.706,143.306,5.800000000000001,1.1,Reviewed
9797,11.654,95.143,5.9,1.1,Reviewed
9798,52.117,-169.236,5.5,1.2,Reviewed
9799,-10.073,123.819,5.5,1.2,Reviewed
9800,12.672,-87.489,5.6,1.2,Reviewed
9801,4.979,126.508,5.699999999999999,1.1,Reviewed
9802,37.819,91.971,6.0,1.1,Reviewed
9803,45.352,150.93,5.5,1.0,Reviewed
9804,45.345,150.913,5.699999999999999,1.0,Reviewed
9805,-29.709,-177.467,6.100000000000001,1.3,Reviewed
9806,-29.08,-177.628,5.699999999999999,1.2,Reviewed
9807,-31.664,-178.085,5.699999999999999,1.2,Reviewed
9808,-31.725,-177.996,5.6,1.1,Reviewed
9809,-31.587,-178.046,5.6,1.1,Reviewed
9810,43.56,-127.402,5.6,1.1,Reviewed
9811,43.589,-127.443,5.699999999999999,1.2,Reviewed
9812,-30.141,-177.688,6.0,1.1,Reviewed
9813,-5.286,150.609,5.5,1.0,Reviewed
9814,-20.76,-178.487,5.699999999999999,1.0,Reviewed
9815,35.832,52.954,6.0,1.0,Reviewed
9816,40.097,142.314,5.699999999999999,0.9,Reviewed
9817,-15.262,-173.376,5.800000000000001,1.4,Reviewed
9818,-6.082,-81.224,5.5,1.3,Reviewed
9819,-31.612,-178.083,5.5,1.4,Reviewed
9820,3.885,96.1,6.199999999999999,1.0,Reviewed
9821,-12.451,-75.069,5.6,1.1,Reviewed
9822,14.603,119.437,5.9,1.0,Reviewed
9823,43.008,145.46,5.5,0.8,Reviewed
9824,-23.398,179.094,5.6,1.0,Reviewed
9825,8.247,126.712,5.5,1.2,Reviewed
9826,-18.407,176.924,6.0,1.3,Reviewed
9827,-18.073,-178.307,5.800000000000001,1.0,Reviewed
9828,-5.294,151.099,5.800000000000001,1.1,Reviewed
9829,51.125,-130.238,5.5,1.1,Reviewed
9830,-10.233,110.29,5.800000000000001,1.1,Reviewed
9831,37.047,71.25,6.300000000000001,1.0,Reviewed
9832,9.755,124.694,6.800000000000001,1.4,Reviewed
9833,9.725,124.625,6.600000000000001,1.2,Reviewed
9834,-42.343,172.798,6.0,1.3,Reviewed
9835,-18.756,-71.456,5.9,0.9,Reviewed
9836,-42.347,172.595,5.699999999999999,1.5,Reviewed
9837,-3.17,-80.829,5.6,1.0,Reviewed
9838,36.331,140.916,5.699999999999999,0.9,Reviewed
9839,-5.256,151.33,5.699999999999999,1.2,Reviewed
9840,44.13,-128.926,5.5,0.9,Reviewed
9841,-31.193,-48.919,5.5,1.4,Reviewed
9842,-5.225,151.355,5.6,1.1,Reviewed
9843,-4.567,-105.583,5.9,1.4,Reviewed
9844,29.533,130.732,6.100000000000001,1.1,Reviewed
9845,15.835,147.197,5.6,1.1,Reviewed
9846,-5.516,149.432,5.9,1.0,Reviewed
9847,-40.347,176.102,6.300000000000001,1.1,Reviewed
9848,-15.465,166.385,6.899999999999999,1.2,Reviewed
9849,34.706,139.252,6.399999999999999,1.3,Reviewed
9850,46.922,153.996,5.6,0.8,Reviewed
9851,-21.559,170.437,5.6,1.0,Reviewed
9852,-25.413,-116.169,5.699999999999999,1.1,Reviewed
9853,16.903,-62.326,5.800000000000001,0.9,Reviewed
9854,-11.458,66.38,5.800000000000001,0.9,Reviewed
9855,11.654,-86.622,5.5,1.2,Reviewed
9856,-15.523,-175.236,6.199999999999999,1.1,Reviewed
9857,-10.553,165.19,5.6,1.0,Reviewed
9858,-18.042,-69.135,5.699999999999999,1.1,Reviewed
9859,-26.651,-114.726,6.100000000000001,1.1,Reviewed
9860,-17.159,-64.141,5.9,1.1,Reviewed
9861,34.14,-117.69,5.699999999999999,,Automatic
9862,34.144,-117.697,5.51,0.27,Reviewed
9863,53.34,160.03,5.800000000000001,1.2,Reviewed
9864,-7.892,121.112,5.6,1.2,Reviewed
9865,-22.122,175.163,7.600000000000001,1.3,Reviewed
9866,-21.557,175.753,6.199999999999999,1.0,Reviewed
9867,-22.405,174.164,6.600000000000001,1.0,Reviewed
9868,28.925,66.331,6.100000000000001,1.2,Reviewed
9869,-18.318,168.063,7.100000000000001,1.2,Reviewed
9870,36.907,73.021,6.199999999999999,1.1,Reviewed
9871,36.738,73.061,5.699999999999999,1.4,Reviewed
9872,-11.147,117.44,5.5,1.2,Reviewed
9873,-17.295,66.675,5.9,1.2,Reviewed
9874,58.391,-152.96,5.699999999999999,,Reviewed
9875,50.907,157.244,5.5,0.9,Reviewed
9876,-20.529,168.207,5.6,1.1,Reviewed
9877,33.493,138.654,5.5,1.3,Reviewed
9878,-3.158,128.838,5.5,1.1,Reviewed
9879,51.484,-175.032,6.399999999999999,1.1,Reviewed
9880,51.479,-174.984,5.699999999999999,1.1,Reviewed
9881,-7.281,-106.443,5.5,1.1,Reviewed
9882,-47.906,165.653,5.5,1.6,Reviewed
9883,-3.429,-76.913,5.6,0.9,Reviewed
9884,-3.994,39.925,5.5,1.0,Reviewed
9885,4.575,122.62,5.699999999999999,1.1,Reviewed
9886,-15.13,167.238,6.5,1.5,Reviewed
9887,24.897,-109.035,6.100000000000001,1.3,Reviewed
9888,-48.688,106.802,5.5,1.5,Reviewed
9889,27.22,141.605,5.800000000000001,0.9,Reviewed
9890,29.496,131.595,5.5,0.9,Reviewed
9891,-31.092,-179.093,6.600000000000001,1.1,Reviewed
9892,-36.919,177.197,5.6,1.1,Reviewed
9893,-8.473,158.891,5.6,0.9,Reviewed
9894,-47.624,165.261,5.5,1.3,Reviewed
9895,9.814,-84.828,6.399999999999999,1.0,Reviewed
9896,9.919,-84.808,7.300000000000001,1.1,Reviewed
9897,37.034,72.942,6.300000000000001,1.3,Reviewed
9898,9.591,-84.659,5.699999999999999,0.9,Reviewed
9899,44.462,148.772,5.800000000000001,0.9,Reviewed
9900,9.253,125.606,5.9,1.1,Reviewed
9901,20.231,122.038,5.6,0.9,Reviewed
9902,42.891,146.969,6.0,0.9,Reviewed
9903,-39.97,45.783,5.800000000000001,1.3,Reviewed
9904,-32.672,-72.086,5.699999999999999,1.1,Reviewed
9905,-5.843,147.664,6.199999999999999,0.9,Reviewed
9906,11.426,-86.301,6.800000000000001,1.3,Reviewed
9907,11.608,-86.425,5.9,1.3,Reviewed
9908,-16.179,-72.974,5.5,1.3,Reviewed
9909,15.125,147.596,7.600000000000001,1.2,Reviewed
9910,15.331,147.553,5.699999999999999,1.0,Reviewed
9911,15.552,147.529,5.5,0.9,Reviewed
9912,15.198,147.51,5.699999999999999,1.0,Reviewed
9913,-40.953,80.724,5.699999999999999,1.0,Reviewed
